left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7
-3.014746,2.77827,-2.313496,-0.704352,-0.641739,0.102942,-0.81133
-3.014833,2.77818,-2.313477,-0.704204,-0.641648,0.102755,-0.811548
-3.014914,2.778064,-2.313375,-0.703913,-0.641458,0.102204,-0.811751
-3.014913,2.778049,-2.313304,-0.703811,-0.641377,0.101949,-0.811731
-3.014845,2.778038,-2.313166,-0.703608,-0.641246,0.101325,-0.811585
-3.014793,2.77803,-2.313169,-0.703557,-0.641253,0.101115,-0.81153
-3.014574,2.778021,-2.313351,-0.703567,-0.64147,0.100749,-0.811325
-3.014402,2.778016,-2.313531,-0.703614,-0.641677,0.100569,-0.811193
-3.014178,2.777973,-2.313791,-0.703604,-0.641943,0.100256,-0.811149
-3.014009,2.777892,-2.314011,-0.703501,-0.642127,0.099922,-0.81129
-3.01372,2.777705,-2.314424,-0.703234,-0.642437,0.099268,-0.811718
-3.013632,2.777633,-2.314569,-0.70312,-0.642536,0.099005,-0.811878
-3.013555,2.777533,-2.314784,-0.702881,-0.642639,0.098441,-0.812089
-3.013584,2.77752,-2.314818,-0.702795,-0.642625,0.098252,-0.812118
-3.013657,2.777477,-2.314874,-0.702568,-0.642566,0.097719,-0.812171
-3.013636,2.777432,-2.314914,-0.702461,-0.64257,0.097434,-0.812218
-3.013447,2.777225,-2.315022,-0.702132,-0.642623,0.096489,-0.8124
-3.013276,2.77707,-2.315104,-0.701917,-0.642683,0.095835,-0.812533
-3.013014,2.776859,-2.315299,-0.701648,-0.642841,0.094971,-0.812729
-3.012793,2.776708,-2.315535,-0.701476,-0.643041,0.094374,-0.812887
-3.012367,2.77645,-2.316049,-0.701215,-0.643485,0.093389,-0.813177
-3.012191,2.776332,-2.316277,-0.701094,-0.64368,0.092959,-0.813298
-3.01173,2.776022,-2.316892,-0.700769,-0.644192,0.091771,-0.81364
-3.011542,2.775889,-2.317176,-0.700641,-0.644425,0.091279,-0.813787
-3.011024,2.775532,-2.317842,-0.700217,-0.644964,0.089829,-0.814187
-3.01079,2.775374,-2.318041,-0.699962,-0.64512,0.089095,-0.814356
-3.01008,2.775006,-2.318247,-0.699029,-0.645249,0.086719,-0.814803
-3.009609,2.774765,-2.318299,-0.698367,-0.645262,0.085092,-0.815101
-3.008982,2.774351,-2.318519,-0.697569,-0.645416,0.083002,-0.815586
-3.008537,2.773897,-2.318912,-0.697081,-0.645738,0.081604,-0.816069
-3.007764,2.773018,-2.319772,-0.696407,-0.646466,0.079374,-0.817025
-3.00747,2.772679,-2.320089,-0.696119,-0.646728,0.078435,-0.81737
-3.006829,2.772037,-2.32057,-0.695245,-0.647075,0.075812,-0.817868
-3.006611,2.771854,-2.320667,-0.69486,-0.647119,0.074684,-0.817926
-3.006081,2.771335,-2.320859,-0.693767,-0.647166,0.071689,-0.818137
-3.005831,2.771041,-2.320969,-0.693279,-0.647207,0.070422,-0.818396
-3.005094,2.770018,-2.321321,-0.691848,-0.647349,0.067005,-0.819643
-3.004613,2.769305,-2.321559,-0.690916,-0.647448,0.064846,-0.820581
-3.004005,2.768347,-2.321927,-0.689697,-0.647631,0.061968,-0.821701
-3.003544,2.767687,-2.322246,-0.688896,-0.647832,0.059867,-0.822341
-3.002775,2.766595,-2.322843,-0.687638,-0.648246,0.056371,-0.823258
-3.00249,2.766148,-2.323094,-0.687122,-0.64841,0.054951,-0.823634
-3.001887,2.764984,-2.323747,-0.685716,-0.648762,0.051271,-0.824719
-3.001685,2.764504,-2.324027,-0.685121,-0.648892,0.049749,-0.825185
-3.001263,2.763235,-2.32472,-0.683544,-0.649182,0.045923,-0.826419
-3.001102,2.762702,-2.324979,-0.68289,-0.649273,0.044427,-0.826952
-3.000724,2.761434,-2.3255,-0.681347,-0.649411,0.040906,-0.828431
-3.000502,2.760642,-2.325787,-0.680395,-0.649471,0.038814,-0.829377
-3.000088,2.759489,-2.326202,-0.67906,-0.649626,0.035816,-0.83061
-2.999598,2.758532,-2.326568,-0.678011,-0.649841,0.033299,-0.831554
-2.99858,2.756816,-2.327223,-0.676197,-0.650306,0.028807,-0.833129
-2.998148,2.756146,-2.327465,-0.67551,-0.650499,0.02703,-0.833673
-2.997078,2.754655,-2.327921,-0.674061,-0.650946,0.022925,-0.834571
-2.996652,2.754097,-2.328052,-0.673551,-0.651121,0.02137,-0.834744
-2.995547,2.752765,-2.328349,-0.672362,-0.651557,0.017561,-0.835103
-2.995116,2.752214,-2.328488,-0.671841,-0.65173,0.016017,-0.835325
-2.994083,2.750836,-2.328891,-0.670441,-0.652148,0.012138,-0.836051
-2.993469,2.749995,-2.329149,-0.669567,-0.652398,0.0098,-0.836562
-2.992649,2.748752,-2.329512,-0.668315,-0.652743,0.006596,-0.837357
-2.991993,2.747696,-2.329808,-0.667326,-0.653025,0.004101,-0.838146
-2.990867,2.745783,-2.330332,-0.665587,-0.653515,-0.000175,-0.839679
-2.990417,2.745041,-2.330525,-0.664901,-0.653702,-0.001888,-0.840224
-2.989272,2.743457,-2.33087,-0.663316,-0.654108,-0.00611,-0.841015
-2.98881,2.742893,-2.330954,-0.662698,-0.65425,-0.007803,-0.841106
-2.987721,2.741526,-2.331193,-0.661194,-0.654594,-0.011958,-0.84138
-2.987377,2.740917,-2.331358,-0.660558,-0.654739,-0.013572,-0.841682
-2.986787,2.739192,-2.332009,-0.658886,-0.655142,-0.017427,-0.843078
-2.986547,2.738102,-2.332476,-0.65785,-0.655386,-0.019677,-0.844124
-2.986292,2.736665,-2.33306,-0.656389,-0.655657,-0.022738,-0.84543
-2.98608,2.735632,-2.333464,-0.655251,-0.65583,-0.025156,-0.846305
-2.985785,2.733945,-2.334109,-0.653279,-0.656063,-0.029267,-0.847701
-2.985709,2.733325,-2.334312,-0.652515,-0.656103,-0.03082,-0.848208
-2.985709,2.732056,-2.334523,-0.650807,-0.655948,-0.034162,-0.849206
-2.98579,2.731664,-2.334483,-0.650194,-0.655776,-0.035302,-0.849485
-2.985997,2.730717,-2.334377,-0.648699,-0.65534,-0.038025,-0.850219
-2.986016,2.730263,-2.334432,-0.648074,-0.655255,-0.039175,-0.850642
-2.985931,2.728759,-2.334898,-0.646258,-0.655314,-0.042322,-0.852236
-2.985788,2.727819,-2.33527,-0.645194,-0.655442,-0.04423,-0.85332
-2.985644,2.726718,-2.335756,-0.643884,-0.655623,-0.04661,-0.854471
-2.985553,2.72613,-2.336068,-0.643066,-0.655744,-0.048226,-0.854933
-2.985413,2.72539,-2.336578,-0.641895,-0.655974,-0.050696,-0.855302
-2.985374,2.725099,-2.336792,-0.641478,-0.656078,-0.051581,-0.85547
-2.985375,2.724224,-2.337414,-0.640576,-0.656392,-0.053385,-0.856324
-2.985451,2.723819,-2.337715,-0.640249,-0.656552,-0.053926,-0.856788
-2.985502,2.722863,-2.338376,-0.639592,-0.656903,-0.05523,-0.858004
-2.985545,2.722414,-2.338585,-0.639172,-0.657004,-0.055899,-0.858415
-2.985295,2.721364,-2.338749,-0.638062,-0.657022,-0.05812,-0.859343
-2.98511,2.720705,-2.338772,-0.63731,-0.656988,-0.059566,-0.859834
-2.984856,2.719929,-2.338905,-0.636526,-0.657063,-0.061176,-0.860394
-2.984707,2.71943,-2.339168,-0.636166,-0.6573,-0.061957,-0.860682
-2.984297,2.718867,-2.339696,-0.636079,-0.657852,-0.062778,-0.861007
-2.98418,2.718625,-2.33992,-0.635988,-0.658059,-0.063125,-0.861174
-2.984065,2.717879,-2.340459,-0.635334,-0.658404,-0.06446,-0.861918
-2.984078,2.717537,-2.340701,-0.634944,-0.658509,-0.065135,-0.862327
-2.984186,2.7167,-2.341169,-0.633902,-0.658626,-0.066813,-0.863386
-2.98424,2.71641,-2.341227,-0.633531,-0.658581,-0.067372,-0.863748
-2.984501,2.715811,-2.340883,-0.632715,-0.658083,-0.068328,-0.86454
-2.984666,2.715509,-2.34052,-0.632268,-0.657669,-0.06879,-0.86495
-2.984749,2.715106,-2.340189,-0.631673,-0.657289,-0.069618,-0.865336
-2.984627,2.714794,-2.340163,-0.631198,-0.657243,-0.070575,-0.86542
-2.984225,2.714285,-2.340315,-0.630402,-0.657395,-0.07248,-0.865307
-2.984084,2.714065,-2.34039,-0.630094,-0.657467,-0.073177,-0.865293
-2.983877,2.713489,-2.340484,-0.629558,-0.657546,-0.07432,-0.865639
-2.983833,2.713231,-2.34052,-0.629419,-0.657574,-0.074584,-0.865904
-2.983793,2.712641,-2.340535,-0.629086,-0.65756,-0.075121,-0.866578
-2.983802,2.712468,-2.340481,-0.628902,-0.657487,-0.075391,-0.866761
-2.983903,2.712241,-2.340111,-0.628215,-0.657049,-0.076339,-0.86689
-2.984005,2.712184,-2.339814,-0.627764,-0.656702,-0.076923,-0.866887
-2.984175,2.712098,-2.339499,-0.627286,-0.656307,-0.077465,-0.866996
-2.984362,2.711984,-2.339364,-0.627073,-0.656091,-0.077569,-0.867285
-2.984745,2.711781,-2.339235,-0.62688,-0.655802,-0.077402,-0.867941
-2.984806,2.711753,-2.339186,-0.626879,-0.65572,-0.077344,-0.868146
-2.984857,2.711735,-2.339195,-0.626737,-0.655697,-0.077462,-0.868123
-2.984767,2.711795,-2.339212,-0.626717,-0.655742,-0.077601,-0.867941
-2.984442,2.711971,-2.339307,-0.626741,-0.655943,-0.077913,-0.867412
-2.984309,2.712015,-2.339361,-0.626788,-0.656042,-0.077947,-0.867285
-2.983945,2.712022,-2.339596,-0.627025,-0.656394,-0.07775,-0.867279
-2.983702,2.712008,-2.339759,-0.627224,-0.656641,-0.077528,-0.867341
-2.98339,2.712049,-2.339892,-0.627506,-0.656906,-0.077222,-0.867293
-2.983194,2.71217,-2.339844,-0.627715,-0.656982,-0.077005,-0.867066
-2.982891,2.712461,-2.339628,-0.628089,-0.657005,-0.076611,-0.866503
-2.982747,2.712557,-2.339596,-0.628251,-0.657069,-0.076453,-0.866298
-2.982217,2.712635,-2.339932,-0.628742,-0.657616,-0.076088,-0.866044
-2.981945,2.712612,-2.340218,-0.628969,-0.657978,-0.075952,-0.866024
-2.98124,2.712528,-2.340956,-0.629558,-0.658913,-0.075598,-0.866
-2.980989,2.712517,-2.341144,-0.629785,-0.659195,-0.075438,-0.865947
-2.980431,2.712564,-2.341244,-0.630314,-0.659596,-0.075012,-0.865621
-2.980126,2.71261,-2.341202,-0.630632,-0.659749,-0.074729,-0.865396
-2.979775,2.712646,-2.341247,-0.631067,-0.660006,-0.074283,-0.865223
-2.979558,2.712638,-2.341433,-0.631436,-0.6603,-0.073849,-0.865244
-2.979274,2.712591,-2.341874,-0.63208,-0.66086,-0.07301,-0.86545
-2.979195,2.712567,-2.34205,-0.632285,-0.661063,-0.072704,-0.865561
-2.979066,2.712557,-2.342352,-0.632588,-0.661381,-0.072175,-0.865844
-2.979052,2.712567,-2.342429,-0.632618,-0.66144,-0.072048,-0.86597
-2.979056,2.712577,-2.342649,-0.632667,-0.661586,-0.071741,-0.866343
-2.979055,2.71256,-2.342791,-0.632739,-0.661699,-0.071558,-0.866521
-2.979053,2.712458,-2.34328,-0.633103,-0.662122,-0.070858,-0.867066
-2.979055,2.712371,-2.343642,-0.63337,-0.662437,-0.070385,-0.867436
-2.979051,2.712243,-2.344207,-0.633666,-0.662909,-0.069882,-0.867934
-2.979022,2.712153,-2.344747,-0.63384,-0.663348,-0.069637,-0.868281
-2.978956,2.711988,-2.345791,-0.634069,-0.664182,-0.069386,-0.868861
-2.978961,2.711891,-2.346173,-0.634092,-0.664466,-0.06936,-0.86913
-2.979105,2.71152,-2.346804,-0.633913,-0.664837,-0.069493,-0.86999
-2.979216,2.711315,-2.346954,-0.633735,-0.66487,-0.069644,-0.870415
-2.97952,2.710783,-2.347246,-0.633237,-0.66487,-0.070092,-0.871472
-2.979618,2.710599,-2.347379,-0.633086,-0.664902,-0.070239,-0.871824
-2.979793,2.710216,-2.347763,-0.632848,-0.665082,-0.070542,-0.872471
-2.979877,2.710014,-2.347991,-0.63275,-0.665207,-0.0707,-0.872784
-2.980007,2.709752,-2.348274,-0.632616,-0.665348,-0.070875,-0.873227
-2.980124,2.70956,-2.348465,-0.632513,-0.665427,-0.070951,-0.873612
-2.980339,2.709256,-2.348757,-0.632349,-0.665529,-0.071015,-0.874279
-2.98044,2.709133,-2.348867,-0.63226,-0.665557,-0.071072,-0.874537
-2.980726,2.708808,-2.349113,-0.631917,-0.665566,-0.071429,-0.875154
-2.980862,2.708666,-2.349195,-0.631718,-0.665538,-0.071663,-0.875403
-2.981197,2.708347,-2.349419,-0.631286,-0.665499,-0.0722,-0.875935
-2.98131,2.708257,-2.34954,-0.631216,-0.665536,-0.072303,-0.876075
-2.981562,2.708165,-2.349969,-0.631407,-0.665818,-0.072143,-0.876181
-2.981719,2.708128,-2.350271,-0.631584,-0.66605,-0.071937,-0.876143
-2.981788,2.708125,-2.350589,-0.631855,-0.666311,-0.071778,-0.876121
-2.981802,2.708037,-2.350766,-0.631854,-0.666447,-0.071897,-0.876166
-2.981736,2.707852,-2.350989,-0.631723,-0.666624,-0.072291,-0.876259
-2.981697,2.707844,-2.351065,-0.631734,-0.666691,-0.072377,-0.876252
-2.981683,2.707935,-2.351195,-0.631737,-0.666827,-0.072348,-0.875976
-2.981636,2.708158,-2.351211,-0.631966,-0.666868,-0.072126,-0.875781
-2.981564,2.708615,-2.351295,-0.632332,-0.667013,-0.071646,-0.875219
-2.981494,2.708756,-2.351385,-0.632461,-0.667127,-0.071526,-0.875023
-2.981226,2.709,-2.351835,-0.632746,-0.667613,-0.071418,-0.874612
-2.981006,2.709111,-2.352166,-0.632908,-0.667971,-0.071423,-0.874381
-2.980637,2.709235,-2.352518,-0.633099,-0.668406,-0.071475,-0.874069
-2.980262,2.709284,-2.35268,-0.633203,-0.668687,-0.071591,-0.873839
-2.979509,2.709313,-2.352841,-0.633335,-0.669116,-0.07188,-0.873458
-2.979232,2.709358,-2.352866,-0.6334,-0.669252,-0.07193,-0.873279
-2.978755,2.709708,-2.352761,-0.633687,-0.669394,-0.07167,-0.872714
-2.97864,2.709936,-2.352641,-0.633844,-0.669368,-0.071417,-0.872435
-2.97836,2.71052,-2.352345,-0.634246,-0.669303,-0.070753,-0.871745
-2.978194,2.710693,-2.352298,-0.634379,-0.669347,-0.070584,-0.871519
-2.977609,2.710938,-2.352442,-0.634597,-0.6697,-0.07049,-0.871118
-2.977201,2.711027,-2.352597,-0.634706,-0.669981,-0.070523,-0.870931
-2.976674,2.711145,-2.352717,-0.634885,-0.670294,-0.070497,-0.870669
-2.976288,2.711231,-2.352688,-0.635048,-0.670446,-0.070422,-0.870436
-2.975648,2.711357,-2.352527,-0.635355,-0.670627,-0.070237,-0.870034
-2.975442,2.711427,-2.352455,-0.63549,-0.67068,-0.07008,-0.86988
-2.975114,2.711775,-2.352263,-0.635982,-0.670741,-0.069268,-0.869546
-2.975044,2.711991,-2.352154,-0.636257,-0.670728,-0.068765,-0.869412
-2.974991,2.712475,-2.35199,-0.636853,-0.670713,-0.067502,-0.869188
-2.974964,2.712602,-2.352013,-0.637026,-0.670762,-0.067137,-0.869183
-2.974899,2.712673,-2.352452,-0.637218,-0.671131,-0.066712,-0.869458
-2.974874,2.712643,-2.352817,-0.637256,-0.671405,-0.066595,-0.869735
-2.974866,2.712642,-2.353119,-0.637309,-0.671622,-0.066337,-0.870089
-2.974918,2.712708,-2.353083,-0.637357,-0.671565,-0.065973,-0.870332
-2.975059,2.712864,-2.352768,-0.637422,-0.671252,-0.065233,-0.870743
-2.975077,2.712922,-2.352653,-0.637462,-0.671156,-0.064951,-0.870872
-2.974851,2.713037,-2.3526,-0.637697,-0.671228,-0.064403,-0.870991
-2.974664,2.713075,-2.352638,-0.637839,-0.671351,-0.064229,-0.870957
-2.97415,2.713158,-2.352799,-0.638203,-0.671729,-0.063837,-0.87086
-2.973985,2.71319,-2.352871,-0.638316,-0.67186,-0.063679,-0.870877
-2.973688,2.713244,-2.353117,-0.638509,-0.672171,-0.063276,-0.871108
-2.973542,2.713276,-2.35328,-0.638591,-0.672346,-0.063043,-0.871301
-2.973372,2.713355,-2.353423,-0.638661,-0.672502,-0.062751,-0.871528
-2.973262,2.71346,-2.353429,-0.638652,-0.672521,-0.062571,-0.871654
-2.973115,2.713687,-2.353334,-0.638563,-0.672439,-0.06231,-0.871832
-2.97308,2.713752,-2.3533,-0.63848,-0.672408,-0.062233,-0.871872
-2.972975,2.713969,-2.353326,-0.638712,-0.672473,-0.061665,-0.871993
-2.972945,2.714041,-2.353366,-0.638843,-0.672533,-0.061391,-0.872023
-2.972892,2.714209,-2.353476,-0.639219,-0.672698,-0.060686,-0.872051
-2.972878,2.714271,-2.353504,-0.639354,-0.672749,-0.060445,-0.872037
-2.972884,2.714436,-2.353545,-0.639681,-0.672842,-0.059906,-0.871906
-2.972896,2.714524,-2.353551,-0.639868,-0.672883,-0.059629,-0.871794
-2.972879,2.714582,-2.353522,-0.640052,-0.672911,-0.059389,-0.871674
-2.972822,2.714558,-2.35348,-0.640121,-0.672921,-0.059338,-0.871636
-2.97267,2.714438,-2.353356,-0.64016,-0.67291,-0.059433,-0.871619
-2.972624,2.714379,-2.353283,-0.640161,-0.67288,-0.059486,-0.871611
-2.972514,2.714232,-2.352912,-0.640061,-0.672652,-0.059747,-0.871476
-2.972475,2.714173,-2.352696,-0.640004,-0.672505,-0.059882,-0.871404
-2.97238,2.714025,-2.352139,-0.639867,-0.672125,-0.060223,-0.871201
-2.97234,2.713972,-2.351961,-0.639841,-0.672012,-0.060324,-0.871123
-2.972233,2.713846,-2.351638,-0.639843,-0.67184,-0.060501,-0.87094
-2.972167,2.713779,-2.351488,-0.63988,-0.671777,-0.060567,-0.870829
-2.972089,2.713716,-2.351313,-0.639971,-0.671714,-0.060582,-0.870668
-2.972041,2.713698,-2.351198,-0.640084,-0.671684,-0.060518,-0.870527
-2.971975,2.713708,-2.351049,-0.640339,-0.671671,-0.060305,-0.87027
-2.971983,2.713673,-2.351,-0.640361,-0.671666,-0.060241,-0.870172
-2.971927,2.713719,-2.350861,-0.64064,-0.671635,-0.059973,-0.870038
-2.971925,2.713724,-2.350816,-0.640715,-0.671621,-0.059866,-0.870008
-2.971921,2.713725,-2.350683,-0.640865,-0.671563,-0.059629,-0.869966
-2.97191,2.713715,-2.350605,-0.6409,-0.67152,-0.059571,-0.869952
-2.971849,2.713632,-2.350287,-0.640868,-0.671309,-0.059578,-0.869971
-2.971802,2.713573,-2.350071,-0.640822,-0.671162,-0.059622,-0.869988
-2.971753,2.713545,-2.349875,-0.640838,-0.671046,-0.059605,-0.869938
-2.971722,2.713605,-2.349829,-0.640972,-0.671057,-0.059479,-0.869763
-2.97168,2.713784,-2.349871,-0.641313,-0.671186,-0.059162,-0.869345
-2.971683,2.713832,-2.349922,-0.641426,-0.671249,-0.059048,-0.869241
-2.971784,2.713771,-2.35016,-0.641507,-0.671406,-0.058899,-0.869433
-2.971863,2.713687,-2.350321,-0.641477,-0.671486,-0.058875,-0.869672
-2.972073,2.713435,-2.350681,-0.641343,-0.67164,-0.058878,-0.870331
-2.972135,2.713348,-2.350738,-0.641291,-0.671648,-0.058903,-0.870513
-2.972305,2.713194,-2.350633,-0.641173,-0.67149,-0.058984,-0.870731
-2.972376,2.713105,-2.350465,-0.64109,-0.67133,-0.059079,-0.870787
-2.972303,2.712929,-2.350181,-0.640947,-0.671132,-0.059332,-0.870846
-2.972108,2.712753,-2.349966,-0.64085,-0.671041,-0.059605,-0.870859
-2.971567,2.712392,-2.349531,-0.640663,-0.670912,-0.060218,-0.870831
-2.971228,2.712238,-2.349273,-0.640563,-0.670823,-0.060551,-0.870869
-2.970126,2.711588,-2.348269,-0.639756,-0.67035,-0.061843,-0.871228
-2.96954,2.711282,-2.347702,-0.639316,-0.670055,-0.062498,-0.87148
-2.967878,2.710452,-2.346268,-0.638121,-0.669355,-0.064372,-0.87214
-2.967214,2.710088,-2.34583,-0.637621,-0.669193,-0.065182,-0.87234
-2.965459,2.70911,-2.345227,-0.636567,-0.669208,-0.067375,-0.872869
-2.964319,2.708522,-2.344975,-0.635962,-0.669338,-0.068799,-0.873092
-2.962618,2.707956,-2.344369,-0.635217,-0.66939,-0.070731,-0.872911
-2.961141,2.707825,-2.34359,-0.634788,-0.669283,-0.072109,-0.872194
-2.958499,2.707845,-2.34197,-0.633996,-0.668977,-0.074474,-0.870238
-2.957402,2.707859,-2.341246,-0.633674,-0.668788,-0.075528,-0.869481
-2.954822,2.707456,-2.339396,-0.632278,-0.668133,-0.078835,-0.86814
-2.953862,2.707138,-2.338627,-0.631499,-0.667795,-0.08037,-0.867782
-2.951362,2.706358,-2.33657,-0.629379,-0.666839,-0.084631,-0.866764
-2.950295,2.706127,-2.335703,-0.628471,-0.66644,-0.086505,-0.866127
-2.947339,2.705867,-2.333521,-0.626161,-0.665546,-0.091744,-0.863589
-2.945529,2.705751,-2.332142,-0.62457,-0.664955,-0.095178,-0.861826
-2.943237,2.705488,-2.330003,-0.622127,-0.663818,-0.099828,-0.859927
-2.941614,2.705204,-2.327949,-0.619913,-0.662478,-0.103371,-0.859009
-2.93908,2.704577,-2.324045,-0.615651,-0.659707,-0.109453,-0.858054
-2.938175,2.70423,-2.322642,-0.613952,-0.658682,-0.111841,-0.857875
-2.936366,2.70292,-2.320268,-0.610056,-0.65691,-0.11751,-0.858066
-2.935811,2.702219,-2.319659,-0.60857,-0.656419,-0.119703,-0.858439
-2.934611,2.70039,-2.318609,-0.60508,-0.655531,-0.124934,-0.859526
-2.934178,2.699704,-2.318282,-0.603733,-0.655281,-0.126914,-0.85982
-2.932862,2.698542,-2.317776,-0.601112,-0.654984,-0.13133,-0.860056
-2.932136,2.697894,-2.317666,-0.599693,-0.654972,-0.133797,-0.860094
-2.931306,2.696844,-2.317501,-0.59778,-0.654902,-0.137116,-0.860337
-2.930858,2.695712,-2.317387,-0.596155,-0.65481,-0.139747,-0.860788
-2.930228,2.693608,-2.317188,-0.593532,-0.65461,-0.144162,-0.861833
-2.930068,2.692803,-2.317043,-0.592498,-0.654449,-0.145858,-0.862218
-2.929993,2.6912,-2.31626,-0.589993,-0.653605,-0.149736,-0.862778
-2.930102,2.690685,-2.315773,-0.589008,-0.653084,-0.151173,-0.862868
-2.930538,2.689441,-2.31461,-0.586565,-0.651796,-0.154556,-0.863097
-2.930651,2.688933,-2.314318,-0.585697,-0.65142,-0.155827,-0.863287
-2.930859,2.687522,-2.314059,-0.583613,-0.650925,-0.158905,-0.864089
-2.930968,2.686672,-2.314098,-0.582483,-0.650795,-0.160605,-0.864673
-2.931133,2.68563,-2.314261,-0.581215,-0.650732,-0.162554,-0.865425
-2.931302,2.684938,-2.314487,-0.580495,-0.650779,-0.163713,-0.865951
-2.931665,2.68387,-2.315074,-0.579578,-0.651043,-0.165208,-0.866809
-2.931774,2.683496,-2.31529,-0.5793,-0.651153,-0.165696,-0.867125
-2.931906,2.682686,-2.315588,-0.578688,-0.651295,-0.166748,-0.867772
-2.931916,2.682415,-2.315627,-0.578496,-0.65131,-0.167079,-0.867973
-2.931863,2.681825,-2.315739,-0.578159,-0.651399,-0.167696,-0.86845
-2.931818,2.681609,-2.315857,-0.578078,-0.651503,-0.167872,-0.868667
-2.931634,2.681056,-2.316443,-0.578015,-0.652026,-0.168147,-0.869357
-2.931478,2.680779,-2.316866,-0.578074,-0.652417,-0.168179,-0.869782
-2.931255,2.680574,-2.317293,-0.578231,-0.65284,-0.168053,-0.870194
-2.931088,2.68062,-2.317416,-0.578413,-0.653004,-0.167786,-0.870304
-2.930787,2.680947,-2.317431,-0.578836,-0.653142,-0.167083,-0.870262
-2.930676,2.681055,-2.31745,-0.578993,-0.653216,-0.166789,-0.870246
-2.930253,2.681196,-2.317702,-0.5795,-0.653595,-0.166162,-0.870373
-2.930059,2.681187,-2.317865,-0.579702,-0.653811,-0.165938,-0.870474
-2.929587,2.681169,-2.318294,-0.58025,-0.654372,-0.165338,-0.870719
-2.929434,2.681204,-2.318437,-0.580488,-0.654563,-0.165055,-0.870776
-2.929177,2.681414,-2.318729,-0.581155,-0.654955,-0.164174,-0.870813
-2.929059,2.681587,-2.318876,-0.581586,-0.655159,-0.163594,-0.870786
-2.928886,2.681832,-2.319045,-0.582114,-0.655409,-0.162893,-0.870701
-2.928705,2.682021,-2.319142,-0.582447,-0.655586,-0.162486,-0.870566
-2.928375,2.682361,-2.31926,-0.582939,-0.65585,-0.161911,-0.870252
-2.928282,2.682494,-2.319309,-0.583127,-0.655943,-0.161655,-0.870155
-2.928228,2.682802,-2.319452,-0.583647,-0.656116,-0.16082,-0.870157
-2.928275,2.682906,-2.319514,-0.583847,-0.656159,-0.160435,-0.870257
-2.928444,2.683225,-2.319675,-0.584433,-0.656264,-0.15935,-0.870454
-2.928496,2.683413,-2.319739,-0.584741,-0.656326,-0.158862,-0.870412
-2.928587,2.684131,-2.319888,-0.585793,-0.656542,-0.157397,-0.869847
-2.928634,2.684633,-2.319979,-0.586516,-0.656692,-0.156442,-0.86938
-2.928702,2.685187,-2.320125,-0.58737,-0.656892,-0.155294,-0.868922
